"PG.ProteinGroups","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q9H8M5",0.0217312162383827,6.02170521074783,0.192364233451798,0.848360399820875,0.964565039608129,-6.56896612867796,"unchanged"
"Q14574",0.0217209739241202,5.47270834411831,0.179140463118775,0.85866687730144,0.965987630028891,-6.57143071564932,"unchanged"
"Q13547",0.0217183368157752,10.7277799232103,0.254943769085272,0.799979097888789,0.95378297223338,-6.55492846392013,"unchanged"
"Q92783",0.0216950708118855,11.2433955488105,0.242044786105096,0.809893439575997,0.954406843865303,-6.5581424729785,"unchanged"
"Q969T3",-0.0216770101755968,6.55111738098599,-0.238880298805652,0.812330609557302,0.954903214770616,-6.55890554701595,"unchanged"
"Q13613",0.0216756842387511,8.1397526662198,0.269491363814137,0.78883758951692,0.950858746903396,-6.55110412591302,"unchanged"
"P57735",0.0216674132110999,9.06300478647903,0.19310128510958,0.847786720134018,0.96447811692288,-6.56882360685888,"unchanged"
"Q4ZIN3",0.0216641243533813,7.16462801139878,0.24131890804505,0.810452316084565,0.954406843865303,-6.55831839393827,"unchanged"
"Q13433",-0.021637147181595,9.60839080970798,-0.223914273928205,0.823882002905039,0.957442131541259,-6.56237869996732,"unchanged"
"Q15633",-0.0216028733375797,8.30868407295682,-0.244403914982893,0.808077765874027,0.954354646317488,-6.5575670848141,"unchanged"
"B7ZAQ6;P0CG08",0.021512565086538,6.80341891810252,0.164562092539853,0.870058010585521,0.967173947925704,-6.57394472665996,"unchanged"
"Q9Y2Z0",-0.021512028002542,13.2727634708621,-0.284028775888678,0.777748360281597,0.947817894994402,-6.54707126249152,"unchanged"
"Q96HV5",-0.0215008878728788,7.83396383109918,-0.164311625500114,0.870253969925009,0.967173947925704,-6.57398605817242,"unchanged"
"Q6UX04",0.0214965020403657,9.78622932238108,0.275692059595178,0.784102093138158,0.949650548063487,-6.54940978828226,"unchanged"
"Q9H1I8",-0.0214913645630013,8.86066830069905,-0.246088010495559,0.806782276669241,0.954354646317488,-6.5571529319433,"unchanged"
"Q8TCS8",-0.0214719049911274,10.0938632217459,-0.254620165994123,0.800227423712179,0.95378297223338,-6.55501112947349,"unchanged"
"Q9Y2H6",0.0214311623002832,9.9054703055266,0.282461026065912,0.778942043687959,0.9484024170583,-6.5475163292624,"unchanged"
"P31939",-0.0214298728423987,13.1021698409542,-0.238639812640941,0.812515900318486,0.954903214770616,-6.55896312759684,"unchanged"
"Q13190",0.0214272100785262,9.677742208112,0.224360856255172,0.823536726231196,0.957362819923182,-6.56227830548583,"unchanged"
"Q13325",0.0214052658472923,6.7359457480175,0.251150072920376,0.802891605028637,0.95417895258261,-6.55589099735635,"unchanged"
"Q5TBB1",-0.0213987986512318,8.87065095948356,-0.2628912435586,0.79388701241779,0.952236990490445,-6.55286540394474,"unchanged"
"Q5TCZ1",0.021397227893158,5.8874321913898,0.23820583633042,0.812850299647491,0.954903214770616,-6.55906688994109,"unchanged"
"Q15653",-0.0213921734357694,8.1244903339454,-0.282412960577139,0.778978649256415,0.9484024170583,-6.5475299357472,"unchanged"
"Q9NQ48",-0.0213668478951181,9.96995883276402,-0.239080011261359,0.812176742556192,0.954903214770616,-6.55885768508822,"unchanged"
"Q9BUR5",0.0213572592964617,9.23591039323182,0.157761956861334,0.875381162958646,0.969165422800773,-6.57504454929629,"unchanged"
"P49590",0.0213495648837547,8.73527148362272,0.217291975392097,0.829006161365773,0.959596560014665,-6.56384401186843,"unchanged"
"Q6ZMT1",0.0213263709753599,5.40306999076289,0.202684912688022,0.840335071321749,0.961851945451038,-6.56692091892537,"unchanged"
"Q9P2R6",-0.0213028150811834,7.77132382842216,-0.204294693741729,0.839084834779605,0.96134328421624,-6.5665922991888,"unchanged"
"Q14534",-0.0213010649275436,9.00261901397337,-0.206308780431902,0.837521186409833,0.96134328421624,-6.56617749095868,"unchanged"
"Q9P2M7",-0.0213005993535322,5.52641218722877,-0.170997543236586,0.865025936676427,0.966538641481141,-6.57286120217108,"unchanged"
"Q04726",0.0212936837014119,10.2324001731342,0.26711155712874,0.790657215143804,0.951435484096825,-6.55174420769036,"unchanged"
"Q96JJ7",-0.0212906938101955,9.54015848750885,-0.271823425668579,0.787055626082798,0.950171487266199,-6.55047139697297,"unchanged"
"Q9BX63",-0.0212883355791709,5.80450056675812,-0.227463196838518,0.821139120387996,0.957041413525076,-6.56157537193336,"unchanged"
"P05165",0.021283120061419,9.29645393956937,0.243502827870946,0.808771150476884,0.954354646317488,-6.55778751556473,"unchanged"
"Q99081",-0.021280744424609,7.96727921835269,-0.233326875856363,0.816612186926682,0.956093905849803,-6.56022047043992,"unchanged"
"Q9NX04",-0.0212559338259455,5.94876930844619,-0.170668491598935,0.865283096599724,0.966538641481141,-6.57291761078335,"unchanged"
"Q9GZP4",-0.0212494085142563,9.088020522485,-0.254547731512135,0.800283011188808,0.95378297223338,-6.55502961878074,"unchanged"
"O60292",0.0211905688904137,7.56768868612592,0.204468171550702,0.838950128256687,0.96134328421624,-6.56655673066633,"unchanged"
"Q9HBL8",0.0211716285321906,7.81814021980093,0.259645226867435,0.796373677135701,0.95246312604497,-6.5537156532002,"unchanged"
"Q6GMV2",-0.02116206646616,7.34495414038787,-0.255795413968472,0.799325664611744,0.953687279722612,-6.55471040800199,"unchanged"
"O15173",0.0211619643294974,12.6631289141465,0.27568480218002,0.784107630859791,0.949650548063487,-6.54941179381657,"unchanged"
"P09543",-0.0211570073520644,9.88402254847277,-0.29944979106364,0.766036165086825,0.943472830254891,-6.54256264333822,"unchanged"
"Q6PML9",-0.0211430139104625,8.01534598965441,-0.164290514405088,0.870270487110943,0.967173947925704,-6.57398953900514,"unchanged"
"Q13884",-0.0211366235281458,7.07582804536629,-0.235405429402105,0.8150089928216,0.955671306899926,-6.55973192869438,"unchanged"
"Q12768",-0.0210993955993093,9.34139560911636,-0.228307485208795,0.820486920753652,0.957041413525076,-6.56138240473674,"unchanged"
"Q460N5",0.021095533733571,6.73180382909585,0.253871927143824,0.800801685594043,0.95408728452987,-6.5552018689058,"unchanged"
"P42568",-0.021093758565045,7.08418941643285,-0.247804517044288,0.805462419723725,0.954354646317488,-6.55672789034347,"unchanged"
"Q7Z2W4",-0.0210659775280746,11.7158765274537,-0.252163091168343,0.802113608549989,0.95417895258261,-6.55563538313649,"unchanged"
"Q9P015",0.0210367248714149,10.7391272042771,0.243445333299556,0.808815397708694,0.954354646317488,-6.5578015527667,"unchanged"
"P30291",-0.0210132177758329,7.2602733891671,-0.23905466186173,0.812196272399933,0.954903214770616,-6.55886376238842,"unchanged"
"P08574",0.0210030242751724,12.8735958966604,0.237093900800409,0.813707259776749,0.955211763214556,-6.55933189055399,"unchanged"
"O60231",-0.0209945525308015,10.2239339974099,-0.229480829218637,0.819580744176894,0.956930531595649,-6.56111304564883,"unchanged"
"O96000",0.0209675843690942,10.0427683567803,0.270404154194039,0.788139975900381,0.950641937098921,-6.55085711709364,"unchanged"
"P23528",-0.0209636764016743,15.0944356186164,-0.209642176060115,0.834934746439645,0.96134328421624,-6.56548204365747,"unchanged"
"Q9NVH6",-0.0209351617496161,7.32355694575124,-0.184101053608535,0.85479761661733,0.965824713203553,-6.57052671373594,"unchanged"
"Q8IWE5",-0.0209307294540508,6.40484445604475,-0.174258377334623,0.862478338882231,0.965987630028891,-6.57229633928606,"unchanged"
"Q8WUJ0",-0.0208967891510214,6.08870633959103,-0.230081606460731,0.819116858811882,0.956930531595649,-6.56097459487201,"unchanged"
"Q14146",0.0208937225641348,7.54957062839482,0.245378667499319,0.807327871582108,0.954354646317488,-6.55732771929855,"unchanged"
"Q96PU4",0.0208866032506503,8.43420658333101,0.221241288751853,0.825949366054513,0.958050794122489,-6.56297543171464,"unchanged"
"Q96F25",-0.020882102228871,6.86746468750429,-0.18667884239847,0.852788361193008,0.965810492777645,-6.5700472123562,"unchanged"
"Q9NWT1",0.0208808546397528,8.18007872252831,0.254983860028253,0.799948334446368,0.95378297223338,-6.55491821525983,"unchanged"
"Q8N531",-0.0208704002074889,6.50124733409329,-0.214041591374423,0.831523994931629,0.95991712486918,-6.56454716475097,"unchanged"
"P30419",-0.0208697697113429,11.1608902382393,-0.24706694077984,0.806029487125882,0.954354646317488,-6.55691089004531,"unchanged"
"Q5JTH9",0.0208547179740393,10.8241458825648,0.232102110357746,0.817557224494823,0.956348378862577,-6.56050631495465,"unchanged"
"Q02487",0.0208468855183241,6.25926016581463,0.29047680688189,0.772844571159737,0.946181708783718,-6.54521493686494,"unchanged"
"Q12904",-0.0208013927183242,11.6289753427725,-0.24339425597154,0.808854706826712,0.954354646317488,-6.55781402043693,"unchanged"
"Q16670",0.0208002096272217,5.90817926898134,0.191333660711702,0.84916267922287,0.964792912166253,-6.56916449568709,"unchanged"
"Q7Z2K8",0.0207800397500808,7.914607862444,0.243277967954829,0.808944203961309,0.954354646317488,-6.55784239591519,"unchanged"
"P52756",0.0207657607264569,9.09638924251701,0.216976700583864,0.829250302427741,0.959596560014665,-6.56391267808526,"unchanged"
"Q8N3Z3",-0.0207617264486517,7.50374311983362,-0.212185018070557,0.832962951144536,0.960618416015686,-6.56494405071049,"unchanged"
"Q9UQE7",-0.0207466249608199,11.7362939225897,-0.231306485845956,0.81817128110086,0.956494016166695,-6.56069119947178,"unchanged"
"Q53GA4",-0.0207426397432879,7.81973933600691,-0.188223114266758,0.851585152233874,0.965511260328126,-6.56975677000113,"unchanged"
"Q96L93",-0.0206646541680922,7.25691181543606,-0.248226255613877,0.805138223943227,0.954354646317488,-6.55662300856533,"unchanged"
"Q92791",0.0206545094720969,8.48313604795294,0.222703852672738,0.824818021544439,0.957828323243235,-6.56264980672779,"unchanged"
"Q9C0E8",-0.0206536820640277,9.65445894598511,-0.246342559982189,0.80658651229719,0.954354646317488,-6.55709008640486,"unchanged"
"Q5VSY0",-0.0206445489357616,5.28585982138499,-0.139070220714128,0.890042436782588,0.97206141994343,-6.57782882786463,"unchanged"
"P37198",-0.0206302212939153,11.6632472218285,-0.232571463405356,0.817195035898238,0.956348378862577,-6.56039695132578,"unchanged"
"O95376",0.020604847237351,7.82959069873537,0.247606029069164,0.805615011928777,0.954354646317488,-6.55677719059393,"unchanged"
"Q8N6H7",0.0205431296402629,10.9298911084578,0.281953885259754,0.779328295996879,0.948562592259249,-6.54765977556723,"unchanged"
"Q16777;Q6FI13",0.0204349222683096,14.4486538937461,0.163360032403852,0.870998548373596,0.967251036923276,-6.57414251471521,"unchanged"
"P10071",-0.0204313051266682,5.51703337723544,-0.232553178264611,0.817209145351156,0.956348378862577,-6.56040121605908,"unchanged"
"P56211",-0.0204111154364988,10.8212208318906,-0.214599120363033,0.831091990229159,0.959733070888551,-6.56442730629917,"unchanged"
"Q86XI2",0.0203634796180783,8.65732227829136,0.251631877144286,0.802521554846072,0.95417895258261,-6.5557695519466,"unchanged"
"Q9NQW6",0.0203572992296532,10.7193487453236,0.242702522036033,0.809387114482822,0.954354646317488,-6.55798261164551,"unchanged"
"P04062",-0.0203452035343936,9.84398629234619,-0.236999209932481,0.813780247980581,0.955211763214556,-6.55935440049605,"unchanged"
"Q8NBQ5",-0.0203101225148723,7.58231762151418,-0.238381288421183,0.812715101233198,0.954903214770616,-6.55902496259119,"unchanged"
"Q02809",-0.02027415978589,11.5041166650264,-0.251130912585551,0.802906322088097,0.95417895258261,-6.55589582218558,"unchanged"
"Q9BWN1",-0.0202636067286468,6.40076354518945,-0.175029612402088,0.861876010035638,0.965987630028891,-6.57216118293209,"unchanged"
"Q6P2E9",0.0202332366193101,11.123689484858,0.229831206081171,0.819310195517187,0.956930531595649,-6.5610323442177,"unchanged"
"O60331",-0.0202255526412181,6.27249759259927,-0.186600014435736,0.852849789004256,0.965810492777645,-6.57006197401953,"unchanged"
"Q504Q3",-0.0202159262293709,5.51904133396738,-0.139832443490104,0.889443772432733,0.97206141994343,-6.57772214024709,"unchanged"
"Q9P2X0",0.0202152618291276,9.60744367610707,0.164247525094958,0.870304121853755,0.967173947925704,-6.5739966257737,"unchanged"
"Q96AB6",-0.0201798185691988,8.60901378498176,-0.20646851093194,0.837397207008253,0.96134328421624,-6.56614442008597,"unchanged"
"O00767",-0.0201583251341084,8.96363179746118,-0.256807087475311,0.798549636734808,0.953687279722612,-6.55445043612406,"unchanged"
"O95872",0.0201561870157443,4.7150230345994,0.134741077275553,0.893443849752205,0.972726782791365,-6.57842372234955,"unchanged"
"Q9NSI2",-0.0201490885450415,8.70482658765122,-0.171114782257889,0.864934315792418,0.966538641481141,-6.57284107792244,"unchanged"
"P23769",-0.020118854778115,6.38235503022032,-0.15493077434853,0.877599152019616,0.970116509144192,-6.57548878534778,"unchanged"
"Q13162",-0.0201130185045688,12.3016079744367,-0.201884511203318,0.84095685861219,0.962310406875486,-6.56708334664445,"unchanged"
"Q14542",0.0201071186007331,8.00013501781008,0.253719421540833,0.800918744997485,0.95408728452987,-6.55524067664875,"unchanged"
"Q9NRG9",0.0200987362889009,10.1854978730707,0.226324802456842,0.822018714933829,0.957150801835087,-6.56183442972896,"unchanged"
"Q8NE86",-0.0200919435485503,8.1400861717537,-0.218044028088836,0.828423859307989,0.959581777912144,-6.5636798146391,"unchanged"
"Q99523",-0.0200859573016565,5.96256481803961,-0.245340609192331,0.807357147075269,0.954354646317488,-6.55733708292575,"unchanged"
"O15056",-0.0200540449061553,8.47847821260877,-0.278851891191633,0.781692083871628,0.949287145372224,-6.54853159420369,"unchanged"
"Q9BS40",-0.0200369217493996,9.19262794831835,-0.25111477350488,0.802918718577389,0.95417895258261,-6.55589988593773,"unchanged"
"Q86X02",-0.0200233348975551,9.04160113097723,-0.22922383873555,0.819779197302099,0.956930531595649,-6.56117215955,"unchanged"
"Q99622",0.0200114831183456,9.96014869395854,0.223044738032664,0.824554388781999,0.957777891309202,-6.56257360448014,"unchanged"
"Q03001",-0.0200055741170146,10.4004666898079,-0.268966631094448,0.789238703692247,0.951070224101057,-6.55124574625243,"unchanged"
"Q9NQ89",0.019982719518997,5.26652949519537,0.172129721289204,0.864141231847772,0.966538641481141,-6.572666286417,"unchanged"
"P40763",-0.0199316054745751,9.35854718194898,-0.24721441474216,0.805916096935445,0.954354646317488,-6.55687434385441,"unchanged"
"Q9NRY2",0.0199249254270146,7.62705065285594,0.226020282288462,0.822254045535533,0.957150801835087,-6.56190350780072,"unchanged"
"Q92546",0.0199170791221333,5.78351040513653,0.198061270253984,0.843928331716087,0.962957513632057,-6.56785035746784,"unchanged"
"O95229",0.0198372493425154,8.05936898149175,0.18183630124221,0.856563681187438,0.965926315290029,-6.57094249313712,"unchanged"
"Q16654",0.0198201135495584,8.61546240409808,0.171665802740039,0.864503725112663,0.966538641481141,-6.57274630995786,"unchanged"
"Q9P086",0.0198090185765665,6.70272354808519,0.221288026997946,0.825913206580644,0.958050794122489,-6.56296505902845,"unchanged"
"Q14667",-0.0198003060486371,9.05673245403224,-0.178950342780936,0.858815241751055,0.965987630028891,-6.57146487202879,"unchanged"
"Q9H1K0",0.0197933714911915,8.31723353955972,0.253570268214076,0.801033235755632,0.95408728452987,-6.55527860885806,"unchanged"
"Q9UQR0",0.019787411070503,9.98891858984129,0.262911082773255,0.793871820896448,0.952236990490445,-6.55286017496283,"unchanged"
"O14544",0.0197544744737952,6.18599869416618,0.207305790393398,0.83674739702186,0.96134328421624,-6.56597065046833,"unchanged"
"P50395",0.0197381334965883,13.11449141686,0.22694234267771,0.821541536002708,0.957041413525076,-6.56169406059581,"unchanged"
"O60346",-0.0197214212523971,4.84461422028993,-0.147371472282885,0.883526045159113,0.971519427336718,-6.57663553200615,"unchanged"
"Q86XA9",-0.0196927351112537,7.66761960053063,-0.238906766663112,0.812310217158753,0.954903214770616,-6.55889920617586,"unchanged"
"Q13356",-0.019691623455933,7.79949370574296,-0.241044571659808,0.810663562421377,0.954515745736811,-6.55838474382663,"unchanged"
"O14874",0.0196805924213663,9.14038835639424,0.249506847240612,0.804154029665063,0.954354646317488,-6.55630344964449,"unchanged"
"Q6ZVF9",0.0196684990956726,5.03307707194523,0.10103866050054,0.919988326670164,0.980753400795457,-6.58241214315729,"unchanged"
"P29372",0.0196569679587189,10.1162896803204,0.193317537249018,0.847618417416384,0.964477778038604,-6.56878168749391,"unchanged"
"Q9Y6D6",-0.0196539689246844,8.91209187606199,-0.243061315879706,0.809110949794256,0.954354646317488,-6.55789522519623,"unchanged"
"Q9H6X2",-0.0196402998201624,8.17097465393005,-0.225407537281498,0.822727619821853,0.957362819923182,-6.56204222314165,"unchanged"
"Q8IUW5",0.0196325938680788,5.56945618814841,0.0975529397234502,0.922739533420885,0.980912194047353,-6.58275962429575,"unchanged"
"O95707",0.019630176782222,9.07519996116512,0.198079122179079,0.843914451584999,0.962957513632057,-6.56784681006352,"unchanged"
"Q9BQG2",0.0196229716618426,7.30363220885794,0.228909482331914,0.820021965768213,0.956985656052815,-6.56124437912941,"unchanged"
"Q15424",-0.019604640817608,11.5670321333928,-0.272180464394816,0.786782909026458,0.950171487266199,-6.5503740466026,"unchanged"
"Q16610",-0.0195978251028448,7.01448331542519,-0.177057715686824,0.860292474116899,0.965987630028891,-6.57180292033781,"unchanged"
"Q9H2G9",-0.0195910728759241,6.17963064678342,-0.173349451415361,0.863188309493249,0.966144506469605,-6.57245486038896,"unchanged"
"P60520",0.0195782177038319,7.76001107234874,0.233800970192539,0.816246446448421,0.956042525603179,-6.56010942008296,"unchanged"
"P62875",0.0195447903552424,7.76262772937632,0.099900249969991,0.920886743039118,0.980753400795457,-6.58252696865456,"unchanged"
"Q96RT8",0.0195353129081894,6.50349408533939,0.207400424680658,0.836673958888758,0.96134328421624,-6.56595096585103,"unchanged"
"O43739",-0.0195223074253352,7.51412607891053,-0.200647239008738,0.841918228374262,0.962848208931134,-6.56733316756907,"unchanged"
"Q96GD0",-0.0194934701862399,6.77176983557228,-0.216591989532311,0.829548236331308,0.959596560014665,-6.56399633261794,"unchanged"
"Q9H9B4",-0.0194834571766282,12.704589654656,-0.218086046785061,0.828391327796766,0.959581777912144,-6.56367062391345,"unchanged"
"Q5JPH6",0.0194752377877325,8.48156726762582,0.226028682904475,0.822247553388643,0.957150801835087,-6.56190160342968,"unchanged"
"P15531",0.0194751145392349,13.4635650967624,0.198705955512476,0.843427111405135,0.962957513632057,-6.56772204798287,"unchanged"
"Q8IYR2",0.0194541049528354,6.16464803668542,0.170404526904388,0.865489400552632,0.966538641481141,-6.57296278324917,"unchanged"
"P16403",0.0194515712648897,14.7411327970528,0.184528711440776,0.854464211237587,0.965810492777645,-6.57044762451921,"unchanged"
"Q6QNY1",-0.019434638434884,7.34293403110229,-0.187459558975113,0.852180026657616,0.965626423328722,-6.56990067591491,"unchanged"
"Q93050",-0.0194210785744833,8.57614094109141,-0.25173608734213,0.802441522132759,0.95417895258261,-6.55574325380216,"unchanged"
"P46976",0.0193760399008625,8.29158676843925,0.235366055125858,0.815039354884037,0.955671306899926,-6.55974122335231,"unchanged"
"P10599",0.019372911384778,15.0416180356809,0.213912377689455,0.831624124461956,0.95991712486918,-6.56457489890174,"unchanged"
"Q9BQL6",0.0193530491980063,9.46131828254317,0.251311348972338,0.80276773170851,0.95417895258261,-6.55585037133842,"unchanged"
"P22626",0.0193439400395601,15.1792817873276,0.241415963461368,0.810377584245457,0.954406843865303,-6.55829490248439,"unchanged"
"Q9BV57",-0.0193276537474976,9.49527701271442,-0.252492720699408,0.801860497311831,0.95417895258261,-6.55555198672209,"unchanged"
"Q8N584",0.0193254188872096,8.62367298091639,0.227309637145885,0.821257756634572,0.957041413525076,-6.56161039227461,"unchanged"
"O75683",0.0192944100869656,9.7607388181261,0.21364805572171,0.831828960141069,0.95991712486918,-6.56463158034914,"unchanged"
"Q8IUD2",-0.019268089880832,10.2069716792959,-0.253043167040252,0.801437876391788,0.95408728452987,-6.55541248142801,"unchanged"
"Q8TF42",-0.0192419488740523,5.72774502815294,-0.100004835080959,0.920804201673488,0.980753400795457,-6.58251647395146,"unchanged"
"Q5T4S7",0.0191268022260829,9.59792832855777,0.27177243257299,0.787094578369954,0.950171487266199,-6.55048529038552,"unchanged"
"P49754",0.0191209250862858,7.60082131028939,0.221470942946052,0.825771695651212,0.958050794122489,-6.56292444321068,"unchanged"
"Q8N1F8",0.0191182883408336,7.51020561033217,0.218299373207793,0.828226171949595,0.959581777912144,-6.56362393588821,"unchanged"
"Q9NS18",0.0190839168251058,6.54427171875699,0.197113667921081,0.844665178198947,0.963213821150342,-6.56803820001898,"unchanged"
"O75582",-0.0190632567776357,7.54033333716368,-0.206047497296032,0.837723997799515,0.96134328421624,-6.56623153239563,"unchanged"
"Q99633",0.0190529642425297,7.44890433121811,0.220400463549658,0.826599943407099,0.958490123660138,-6.56316166385576,"unchanged"
"Q8N5M4",-0.0190432295858045,8.86495155609017,-0.18159173430171,0.85675444029416,0.965926315290029,-6.57098708507902,"unchanged"
"Q68CR1",-0.0189890722618546,6.79424434646023,-0.199521026891575,0.842793515796589,0.962940182991627,-6.5675592314202,"unchanged"
"P42766",0.0189687063014006,9.93003300931724,0.180465116714297,0.857633299382936,0.965926315290029,-6.57119172768246,"unchanged"
"Q9H6T3",-0.0189470556258815,10.4234650065878,-0.195794745227996,0.845690993912938,0.963283887280064,-6.56829815234544,"unchanged"
"O95415",0.018941247692803,9.2571609111042,0.178978300432884,0.858793424078884,0.965987630028891,-6.57145985152236,"unchanged"
"P15927",-0.0189229137047402,10.5068453405917,-0.256033622655714,0.799142922557035,0.953687279722612,-6.55464928709057,"unchanged"
"Q5U5Q3",0.0189199793543207,5.58544073505967,0.123048312274598,0.902640832499988,0.973842497479105,-6.57993655331524,"unchanged"
"P32754",0.0189120925531929,4.95461692285674,0.138517954455675,0.89047623783794,0.97206141994343,-6.57790576407334,"unchanged"
"Q8NFT8",-0.0188986805030451,6.07103265683457,-0.1341378816293,0.893917943838809,0.972726782791365,-6.57850511937446,"unchanged"
"P24539",-0.0188548178990082,11.3211996272018,-0.197241788533458,0.844565544599251,0.963213821150342,-6.56801285532899,"unchanged"
"Q8WYA0",-0.0188483489309803,6.58900386491268,-0.205282445240454,0.838317905354476,0.96134328421624,-6.56638937577663,"unchanged"
"Q9P003",-0.0188470171105291,9.62140937616895,-0.100800503652485,0.920176267747382,0.980753400795457,-6.58243627236007,"unchanged"
"Q6PI26",0.0188302237910856,6.98172287172983,0.234805116224773,0.815471934025799,0.955944116069002,-6.55987346969822,"unchanged"
"P04899",0.0188211682875448,10.7991935144204,0.229713485810857,0.819401092477434,0.956930531595649,-6.56105947213475,"unchanged"
"Q9H773",-0.0188190876899572,12.3532989902023,-0.249325719770475,0.804293215087879,0.954354646317488,-6.55634874775425,"unchanged"
"P30041",-0.018815319490999,14.60092573308,-0.228578000659348,0.820277978928715,0.957027647357952,-6.56132042594206,"unchanged"
"O75150",0.0188093865278383,10.1087114077486,0.205995651178872,0.837764242761736,0.96134328421624,-6.56624224765021,"unchanged"
"Q9H1Z4",-0.0187977267907122,9.11962103573921,-0.216936245107572,0.829281631390434,0.959596560014665,-6.56392148200478,"unchanged"
"Q96IR7",0.0187297289347619,10.2148079003919,0.202916142948685,0.84015546060212,0.961851945451038,-6.56687387529733,"unchanged"
"Q9Y5A6",0.0187153493934789,5.12990131838685,0.149581562691835,0.881792503255765,0.97130502537075,-6.5763061873876,"unchanged"
"Q5VU97",-0.0187136324037516,5.05209849301754,-0.18142936343574,0.856881092292036,0.965926315290029,-6.57101665709546,"unchanged"
"Q8WUY1",-0.0187116284636719,9.1123638207623,-0.200112309385313,0.842333948335016,0.962940182991627,-6.56744070201378,"unchanged"
"Q63ZY6",0.0186913067581997,8.26643565101867,0.2146811716407,0.831028416757541,0.959733070888551,-6.56440964052452,"unchanged"
"Q9UHB7",-0.0186820299685078,8.94675959518902,-0.210659278918661,0.834145924983232,0.960985059102956,-6.56526763036497,"unchanged"
"Q8WWQ0",0.0186734279080607,9.62752472282529,0.234566212024207,0.815656187419019,0.955994768843714,-6.55992969792582,"unchanged"
"Q12874",-0.0186729156892405,11.113567891032,-0.205917821112762,0.837824658295328,0.96134328421624,-6.56625832806435,"unchanged"
"Q96GD4",0.0186417003586294,7.99358833993262,0.176057753733532,0.861073168648767,0.965987630028891,-6.57198007776809,"unchanged"
"Q8N6R0",0.0185702682873998,9.23394621709669,0.224704474189002,0.823271080898584,0.957362819923182,-6.56220092219486,"unchanged"
"Q9Y3A4",-0.0185465703970138,8.76420745078373,-0.227123395647565,0.821401647677697,0.957041413525076,-6.56165283426737,"unchanged"
"Q149N8",0.0185255939781115,8.70334913871805,0.224370292019774,0.823529431318251,0.957362819923182,-6.56227618211459,"unchanged"
"P50583",-0.018519126928588,8.48958257610549,-0.166333869617716,0.868672051711435,0.966932588334968,-6.57365055646798,"unchanged"
"Q7RTV0",-0.018504751421629,10.0499514602405,-0.284930234451037,0.777062236061807,0.947817894994402,-6.5468142371851,"unchanged"
"Q14684",0.0185021717108498,10.393792124479,0.225772321309647,0.822445679904148,0.957245781306687,-6.56195968731867,"unchanged"
"Q02040",-0.0184990665262008,7.85001931451563,-0.19603943689527,0.845500660077038,0.963283887280064,-6.56825005659509,"unchanged"
"Q53GQ0",0.0184875043959121,8.74720399715268,0.216766872407497,0.829412797672522,0.959596560014665,-6.56395832310225,"unchanged"
"O00170",0.0184853502446494,12.4876782331286,0.248867680249167,0.804645219192534,0.954354646317488,-6.55646315236126,"unchanged"
"P20336",-0.0184795187844164,7.40265579718319,-0.233316697945491,0.816620039138296,0.956093905849803,-6.56022285201637,"unchanged"
"P22413",0.0184375212248851,6.34945396532046,0.184259605171331,0.854674005449168,0.965810492777645,-6.57049741325683,"unchanged"
"Q6ZNW5",0.0184367718519729,6.89645302656689,0.229178634701262,0.819814105985873,0.956930531595649,-6.56118255071591,"unchanged"
"Q96D31",0.0184343609980617,7.96038995165169,0.128358390718864,0.898462418003793,0.972726782791365,-6.57926652285036,"unchanged"
"Q9Y4A5",0.0184262816180709,8.70169294668128,0.223572436289681,0.824146319707187,0.957442131541259,-6.56245541235406,"unchanged"
"P49356",-0.0184216436287894,6.92630327898785,-0.162534332757028,0.871644716844621,0.967370084272507,-6.57427753701403,"unchanged"
"Q9Y287",-0.0184170410644997,7.90588708566073,-0.188850133704423,0.851096716176138,0.965404920330711,-6.56963816007714,"unchanged"
"P14324",0.0184050504543869,13.621765072916,0.205345297677209,0.838269109601706,0.96134328421624,-6.56637643033257,"unchanged"
"Q92805",0.0184046938810916,8.66371167459848,0.244604366716295,0.80792353988867,0.954354646317488,-6.55751793839766,"unchanged"
"Q9Y3D8",-0.0183934143015154,9.6754208296891,-0.196528931038294,0.845119934234749,0.963283887280064,-6.56815366336572,"unchanged"
"P62854",-0.0183816966721331,12.5187194017103,-0.206952609882757,0.837021485285761,0.96134328421624,-6.56604403540458,"unchanged"
"Q5T6F0",0.0183643885336755,6.2544969488174,0.177770769566595,0.859735861938614,0.965987630028891,-6.57167598081291,"unchanged"
"Q9Y6J0",0.0183629744494773,6.70655498622052,0.23384528846366,0.81621225919654,0.956042525603179,-6.56009902762042,"unchanged"
"P29083",0.0183453882715536,8.84314609026352,0.204136726194178,0.839207501740064,0.96134328421624,-6.56662466139912,"unchanged"
"Q15811",-0.0183327355675083,8.36566936180724,-0.199324524293019,0.842946257441228,0.962940182991627,-6.56759854513143,"unchanged"
"Q8N0U4",0.0182395640417798,6.84579588051151,0.183319259784059,0.855407178512098,0.965926315290029,-6.57067082174722,"unchanged"
"Q6P3W7",-0.0182387380027986,9.26022686963151,-0.202717039219361,0.840310116160314,0.961851945451038,-6.56691438600824,"unchanged"
"P19388",-0.0181935510476769,8.95082711037147,-0.225140776320611,0.822933813157053,0.957362819923182,-6.562102496039,"unchanged"
